node1,node2
Q96NE9,P49761
O43680,Q9HBE1
P35221,P48551
Q9H307,Q9NPD8
P55085,P23467
P02743,Q9NSC2
P50570,P51114
Q9Y572,Q7L804
Q9H4H8,Q15717
P02545,O15144
O94889,Q9NV56
Q15466,Q13618
P51808,Q9HAP2
P49796,Q92917
P43626,O43156
P05107,Q9UQ88
Q8TDW5,P42262
P61218,P36405
O43927,Q96EZ8
Q14865,Q9H0U4
P42336,O95819
Q15013,O60741
Q9UKT9,Q86VP6
P60484,Q92793
Q8N8S7,P84095
Q02930,Q13873
Q02080,P62314
P19474,Q9Y4A5
Q5QJE6,P26715
P06401,P30203
Q9NPH3,P62508
O43184,O95571
Q8WXA9,Q15404
Q9H2X0,Q99638
Q9Y2W7,Q9BQ95
O95402,P01588
Q86U86,Q8TAC2
Q9P2W9,Q9BVG8
P06307,Q9NZC9
P08519,Q7L523
P05023,O43913
O00244,P15924
P07315,Q15746
Q9Y6K9,Q9Y2A7
O60506,Q7L9L4
Q14738,Q9Y6J9
P05771,Q96IV0
Q9Y678,Q9Y5B0
Q99497,P51790
O00401,Q9H9Q4
Q9Y383,Q92636
Q9H2X0,Q9BUL8
Q14582,Q13061
P02743,P23921
Q8NDV3,Q96AX1
Q8TEY7,O95336
Q6GQQ9,P02549
P61289,Q8NC69
Q86VS8,P78552
Q9P0U3,O15297
Q9P086,Q2TAY7
Q03933,O76041
Q9H7D7,O95243
Q96QB1,Q5TKA1
P27986,Q15746
Q9Y6W5,Q9Y3B2
P42224,O75970
P35227,P42025
P25789,Q8TEW0
Q96C24,Q70EL2
Q06124,Q99719
P50570,Q6ZRV2
Q86SZ2,Q9Y2D1
O75170,P43320
P08195,Q8IZD9
Q6NYC8,P17813
O95229,Q86U42
Q9P2W9,P02749
Q96CW5,O95503
Q13470,Q86SQ9
Q9NSA3,Q969P5
P14859,Q9H147
Q8NC51,O75326
Q9NRA1,Q8TD46
Q7L9L4,Q8IUQ4
O43184,Q9GZM8
P62140,Q01081
P32942,Q86SQ0
P18583,O14511
O43516,P20333
Q5VVQ6,Q14315
Q96HR8,Q16082
O75694,Q9GZX6
Q8TDD1,P62834
O43150,P35658
O75928,P17096
Q14004,O75529
Q7L5Y6,P50281
Q9UL25,Q13505
Q9NQZ3,O75326
Q9BS18,P54132
P61024,Q8N196
Q9H832,Q7KZ85
P49768,P48378
Q12962,Q8N5Y2
P17931,Q9NPD8
Q32P44,Q70CQ1
Q9BXL7,Q13555
O75052,P60484
P83916,Q9BQB6
Q9NZN8,P30279
Q9NPY3,Q93096
Q96AP0,P51808
Q86UT5,O43379
P49006,Q8TD46
Q13884,Q15466
Q9BVC4,P62913
P30511,P01130
P48552,P42773
Q8TEP8,O60869
Q12816,O95477
P50749,Q9P2K3
P13611,Q7L5Y6
P20042,Q06643
Q9BUQ8,P04066
P61962,P08833
O43390,P14635
P39060,O00499
O60488,O95149
Q13586,P05230
Q99732,P63220
Q15650,P51681
P13671,P22307
Q9NPQ8,O75717
P33897,Q6P2E9
O95863,O00592
P27824,Q96AY2
O43292,P62328
Q6P2Q9,P57105
Q9UBU8,O75525
Q8IUD2,P68402
O43488,O43521
Q99759,Q9UQB3
Q16666,P14373
O43592,P55273
P24390,Q8TDW5
Q9BUI4,Q02880
P25103,O14727
O60675,Q9NZN4
Q14974,P51684
Q9ULC4,Q3LFD5
P09496,P14543
Q96MF7,O15511
P31749,Q8TAG9
Q9BVW5,Q9ULZ2
P23025,P13987
P78371,P01160
Q92797,P07998
Q9C026,O00443
P08246,Q9UHC6
P51531,P14543
P52907,Q9P2Y5
Q9BTP7,P15408
Q14315,P21810
P51610,P25787
Q9UKV8,O60437
P02545,Q9Y3T9
O43502,P09913
P63215,Q9BQB6
P17661,Q99801
O60232,Q00534
O60216,Q9H1I8
Q19AV6,O43508
Q15013,O15446
O60500,P53365
Q8TF42,P24385
P21926,Q4VX76
Q9BT25,Q9NRG0
Q96EK5,P51532
Q05516,Q96FV9
P23025,Q8NFJ9
O60729,Q9BWW4
Q13352,Q15154
O00339,P19438
Q6ZSG1,Q9UK58
P63165,Q13451
P12270,Q15466
Q9UH77,Q8TF74
P20618,Q9Y3C7
Q96HN2,Q13011
P11308,Q9NZ43
P11233,P35368
Q9HAT0,O75056
Q9UBC2,P35557
Q15021,P78371
Q96DX5,O75695
Q16739,P55795
Q8TAA9,P05108
Q9Y5B0,Q9NZM3
Q9HBM1,Q9UIF7
Q13485,O75030
P35613,Q8N5Y2
P02765,Q9HAJ7
Q9C026,P12931
Q9NPD8,Q9P2Y5
P12755,P12270
Q9P104,O15205
Q8TBB1,Q9UBY9
O95931,P49736
Q96BH1,P42263
P55327,P01732
O94889,P32245
O75689,P61962
P61626,P35221
P78345,P09382
O14613,Q9Y2V3
P52952,Q9UQB3
Q9UJX5,P62491
P12314,Q86Y82
P49711,Q9NVI1
P14373,P29374
P54253,O75326
Q6FI81,O94927
P54577,Q8IWU2
Q9C0J8,Q9NVF7
Q9H9C1,Q96SD1
P35670,P21453
Q5VTB9,P22307
Q92570,Q6P1N0
Q8WUH2,P36542
P09913,Q9Y2M5
Q9Y3M2,P43250
P15408,P14921
O14594,P34932
Q96BD8,Q9NYJ8
Q5QJE6,P12814
P11831,P01588
Q9H1D0,P43250
P61020,Q9UM54
P49715,Q00534
Q9NQ25,Q8WVK2
Q13404,P29274
Q92785,Q9UBS0
Q14315,Q969H4
P15976,Q6S5L8
Q14152,Q6VAB6
Q9H5I1,O75840
P15407,Q9BWW4
Q9H4H8,Q96J84
Q6IA86,Q8IWZ8
Q9Y6N8,O60216
P60891,Q9UQM7
P30101,P06730
P22460,Q96QT6
Q5JSH3,Q15173
O94905,Q8NB12
P04049,Q15154
O75052,Q9P2D0
Q70CQ1,P33993
Q9Y2X3,Q96EZ8
Q13191,Q8N3Y1
Q96BD5,P30531
Q8IZJ1,Q96JC9
P57678,Q13087
Q86U06,P20749
Q9H2G4,P36941
Q9Y345,Q15700
P51610,O75530
Q9NY93,Q96J02
P02792,P78357
O60481,Q9GZU2
Q9UHD9,P30405
Q9Y5P8,Q9UIU6
P07093,P28340
Q96L91,P08575
P00918,O95758
P61962,O75970
Q09470,Q5T1R4
Q6NYC8,Q9UL54
O60271,Q8TDW5
P24864,Q02388
Q9NQC3,Q9BQ95
P27348,P01275
O75717,O15144
P21333,Q9Y279
P31371,P11277
P31483,P56279
Q13217,Q8N5R6
Q06413,P85037
Q02952,Q9NYB0
P62263,Q96JB5
P04075,Q9UBF1
Q8NFT6,Q9UPZ3
Q9UI47,P60953
Q02363,Q6N043
Q99590,Q9NUU7
Q9H221,O60678
Q9H5I1,P08575
Q5T4F4,P42680
O15360,P33993
P51888,Q8N3Y1
P20333,Q8N6Y0
Q9UNE2,Q9UIV1
O60762,O15123
P23469,Q9H3S7
P02545,P18510
Q9BW27,Q02297
P49459,Q86SE9
Q9UK41,P20810
P02549,O75525
P10828,Q8TEU7
Q9BY77,Q9NTJ3
P01135,Q9GZS1
P11362,Q19AV6
P35244,Q8WWW8
Q9Y2U8,Q9H0B6
Q8IVP5,P11277
O15400,Q9Y263
P55347,Q5W0Q7
P05771,Q8N1L9
Q96CG3,Q9HD67
O75817,O75717
P78543,Q9UKS6
Q96LR5,P43250
Q08752,P62328
Q9HCG8,Q14865
Q9H0W8,Q13555
P43146,Q9NZN3
P48551,Q8N201
O95400,O75807
Q5RKV6,Q9BXH1
Q9UNN8,Q9NZU7
P30556,Q96EZ8
O75317,Q96AX1
Q07889,Q8IYI6
P16144,O14727
Q8IVI9,P50553
P15374,Q9GZX6
Q8WVD3,P15090
Q33E94,Q8WU20
P35613,Q9H147
Q9H7L9,Q9UJW3
Q02156,Q9UHD8
P10619,O43924
P17693,Q5VTR2
Q9Y2Z4,Q8N4P2
O75832,O76064
O00512,Q13224
P13725,Q9UKK6
Q9BT25,Q9Y5B0
P03951,P02679
O75446,Q9P2D0
P60709,Q9NW38
Q5VTB9,Q9NY12
Q6PI26,Q9NSC2
Q9UNE7,P62244
Q9ULG1,P57105
P62249,O15211
Q02763,Q15173
Q7Z465,P22736
Q13322,Q02297
O75367,Q9UBY9
Q9Y4R8,O15297
P41091,Q96AH0
Q96Q15,P08833
Q6ZVD8,P05556
P61978,Q8NHW3
Q9Y383,Q8N9M5
Q9BY11,O14730
Q96IY4,Q99584
P63167,Q09028
Q14BN4,P32245
Q9HCE7,P06881
Q9H160,P51172
P49917,Q9BW11
P83436,P45880
P00488,O14770
Q969T9,P01019
Q96CD0,Q9Y2W2
O43665,Q7L5N1
Q02080,P62316
Q6P2Q9,P29083
Q8NFD5,P49815
Q9UNE2,Q7Z6Z7
Q9Y6D9,P12270
Q9NZM3,P10124
Q02535,P26373
Q9Y2M5,P42679
O75676,Q5QJE6
Q9NZN4,P51843
O00221,Q8N3Y1
P15531,Q5T4W7
P00374,P14921
P19532,Q9BRK5
Q9UKJ1,P23945
Q9UBQ0,Q16543
Q9NPI8,P19174
Q53EL6,O75791
O60645,O15297
P02760,P19447
Q9GZR2,Q969H4
Q9UPS6,P20810
P78318,Q9UPN7
P55039,O00548
P14921,Q9BW27
Q7Z434,Q13002
O95931,O60609
Q9UPY6,P14653
P35606,P05156
O95257,P81408
P02774,P01730
O75446,Q96BR1
O75525,Q13895
Q9BZJ0,O95336
Q9H0W5,Q9NPA8
P61328,Q92667
Q99590,O95816
O75943,P35611
Q13153,O15516
P09683,P78527
O43592,P62820
P08603,Q5SW96
P33151,P01275
Q9UER7,Q93008
Q99623,Q9H175
Q9H165,P57678
O00622,P40227
Q99952,Q9P2Y5
P48145,P41279
P01137,Q9UQE7
O00167,Q99972
Q8WXH0,Q13490
Q15746,Q8IUH3
Q96II8,P00747
Q15120,Q9H0M0
Q96Q07,P19419
P40222,P30556
Q9Y6W3,Q13464
O75884,Q8IX90
Q14643,O60830
Q01130,Q09013
P08311,Q15389
Q06643,Q96AH0
P14866,Q8WV41
Q9UPZ3,O00470
Q12816,P60033
Q14582,Q9NQ29
Q5MJ70,P15018
O94842,Q9H3P2
Q9Y2A7,Q9H467
P23142,P08709
P01275,P13688
Q92643,P60842
O43680,Q86US8
P48023,Q9NWS0
Q92817,Q01167
O00189,P35557
Q96EV8,Q5JY77
O95831,P01732
Q9H7L9,Q9BYW2
O15511,Q6PH81
O95644,Q7KZ85
Q15672,Q3LFD5
Q13451,O43929
Q14512,Q99835
Q14315,P62316
Q9BPW8,Q03111
Q13310,O15116
Q8TB45,P20336
Q14181,P23582
P01130,Q15366
Q9BQA1,P43005
Q9NQH7,P07196
Q8WYP5,O43390
O60826,Q15653
Q99590,Q96AY2
P14923,O14933
P61604,O15511
P49796,O00623
Q86WX3,P0C0S5
P23921,P54132
Q9UMD9,Q96IV0
Q15915,Q6UN15
P51817,Q9UBC2
O75840,Q9NZN3
Q99748,P00742
Q9Y239,P22307
Q8IZH2,Q15466
P35579,P29373
P22460,Q92993
Q8WTR2,P63272
P40123,O75439
P61371,Q9ULT6
Q93063,P51636
P18564,Q9GZT9
Q99741,Q9Y3U8
Q03001,Q9Y6N8
Q16667,P98172
P02675,Q8TEU7
Q07666,P51532
Q9UBP0,P62244
P31930,Q12774
P15374,Q13951
P24385,Q9NXR8
P61204,P41217
P62633,Q8NF91
P52945,P32246
P35658,P62491
Q96D46,P01106
Q92973,Q9Y5B9
Q96S52,P19174
Q9NRR4,Q9UQM7
P50616,O43707
O43307,Q13432
Q9Y3R0,Q02297
Q6ZRS2,Q13404
Q16650,O43293
Q96E14,Q5T9L3
P02746,Q9Y6E0
O14796,Q6PI26
Q9BUQ8,P30533
Q9BXK1,Q9UH77
O96020,P55196
P22459,O14979
O75582,P55196
P11387,Q99732
Q13950,P48730
P08603,Q86XE0
Q13233,O14497
Q9H1J1,P61326
Q7Z5K2,Q03933
O15392,O43929
P22570,Q9UKL3
P35346,O75150
Q02447,O14933
O43572,Q6FI81
P63215,Q9Y5S2
P14784,Q02447
Q96SD1,Q8IVI9
Q9Y4Z0,P50148
O75197,P23469
Q9Y5U5,Q9NTI5
Q96PU5,Q9BXL7
P11912,Q9H2X3
Q9H4M9,Q00534
P16144,Q92966
P47874,Q96T60
Q9C086,Q8N3R9
Q9UNP9,O15145
O15211,O60609
P20042,P51790
Q5T6S3,Q71DI3
Q15118,Q9P253
Q7Z4G1,Q15118
Q5T4W7,P63220
P18583,Q9NV56
Q99623,O75528
Q13501,O43508
Q96AJ9,O00255
P41220,P62906
P23467,Q8WXX7
Q8IWZ8,P21810
Q9NSC5,Q9Y5R8
Q14194,O14777
Q9H0Y0,O00429
Q9HB19,Q13555
P47755,Q9H8T0
Q13217,Q6N043
P07225,P24588
Q9C0J8,Q8IVI9
P19793,Q86WT1
O95190,P49768
Q9Y5K6,P09668
Q9HAJ7,P22303
Q9UJW0,O43242
P16104,P14625
Q9H3Z4,P49643
P35612,Q7Z5K2
P07093,O43933
P85298,P14921
P01583,Q96JB2
Q9BUL9,Q9HD26
P07237,Q96PK6
P43364,Q8WW38
Q96PB7,P17152
Q5XUX1,Q92574
Q92973,P36873
Q9NPC8,Q92570
O94842,Q9BTV7
P08559,Q9NNX6
Q8IWV8,O14745
Q92540,Q05682
P01588,P22736
O75147,O14836
P35658,O60885
P61586,Q9Y6M7
Q92585,Q9UKS6
P51948,Q9H4P4
P51808,P13498
P00451,Q96S55
P31751,Q16236
O00622,P52701
P19438,P25189
O75410,Q8TEB1
P19438,P17181
Q9UGI8,O60756
Q9UBP6,P61081
Q99627,P41091
P04049,Q9Y3U8
O95571,Q99593
Q9UPT6,O75369
Q76N89,P55199
P45880,P40818
Q9GZX5,Q6NYC1
O15055,P21453
Q96JB2,P11684
P18887,Q9Y6Q9
P16035,Q9Y6W5
P46734,P63027
Q8TAG9,P62736
P28482,Q9GZQ8
Q13291,Q3ZCQ8
Q12972,Q9UQC2
Q6WKZ4,Q9UNH7
Q9NZN5,P30260
P21953,Q9NV70
Q06481,O95278
Q15120,P62316
Q5JQC9,O75840
O75586,Q9NQ25
Q8WUF5,Q93096
P42772,Q9NQC7
O60826,Q9UBS0
Q9NRY2,Q9Y2Z4
Q9H0U4,Q9P2G9
P30531,O75334
Q6GQQ9,Q02241
O75081,P12757
Q9UFG5,O76041
P06734,Q9UM73
Q9NQ29,P51148
Q9UIU6,Q16082
Q9NX70,P17706
P35221,Q9NPQ8
Q9H0F6,Q9Y279
O75431,Q9UHB4
Q9UQQ2,O75506
P18031,P40818
O76003,P01100
Q13057,P63220
P50749,P22692
P37088,Q9C0J8
O95297,P51531
Q9UKT4,Q9C0J8
O15265,Q9NS28
O15400,Q8NHL6
Q14008,Q15173
Q99741,Q02952
P17947,P13726
Q86U06,O14641
Q9BZI7,Q9NZL4
P68402,Q15327
P07858,Q13002
Q9Y2J0,Q13287
Q16586,O95967
Q9BXS5,O60830
Q8WYL5,O60610
P18054,Q99801
Q15102,Q969P5
Q9BSL1,Q9Y4Y9
Q9BXL7,Q9GZR2
P30531,P00742
Q13555,Q9UKY1
P21953,Q86SZ2
P38646,O75494
Q99759,O43896
Q96NA2,P07288
P10644,P78318
P16591,P61587
P49069,P52657
Q9NPC6,Q9HCS7
Q9NQC3,Q13485
P08684,O75791
Q08397,Q96EB1
Q9NSE2,P04229
Q7L3B6,P01730
Q9H0F6,P07093
Q96J92,P84085
Q9Y3D8,Q8TF05
O14543,P11171
Q14242,Q5VT25
P29322,Q13451
P49639,P20336
P15374,Q9BUN8
O76075,P17813
Q8TDR0,O94842
Q96PU5,P41161
P17844,O15539
O43815,Q8WUH2
P24928,Q9Y248
P10916,P02747
O43913,Q9H0E9
O43566,Q13042
P02748,Q07912
O95487,Q71SY5
Q13387,Q09028
Q9UBB5,O60739
P05161,P57740
P49238,Q13541
P15880,Q16695
Q969G2,Q9NZ43
Q9NPI8,O95944
Q9UHQ1,P68032
O43927,P14625
Q9Y2Y4,P46736
Q14BN4,Q96BH1
O75694,O60437
P62191,P41208
P35548,Q9Y3U8
P51398,Q99972
P26045,O43592
Q969G3,P42025
Q14498,Q86SQ9
Q8NFD5,Q7Z7L7
P21953,Q8IXW5
Q9HBI0,Q8N5Y2
P09668,O94776
Q9H7Z6,P68032
P49407,Q04721
O95793,O95600
Q7L804,Q7Z417
P51571,P47755
P14678,Q92830
Q9BXS5,Q9H1D0
Q9UGJ1,Q96PF2
O43164,Q9UBI1
P50539,O14576
O00291,Q15365
Q14C86,P25189
P54764,P51170
P51532,P20936
Q99683,Q02388
Q15013,Q5T9L3
Q9Y2Z4,Q9HCJ0
Q13905,Q8NHL6
Q9Y2Y9,Q9UNS2
P26371,P30988
Q14BN4,P40926
Q9NUX5,Q9Y5Q8
Q9BPW8,Q9UKV3
P06307,P04066
Q9Y6W3,Q9P287
P46087,Q8NB91
O95997,P56645
P01588,Q8IUQ4
Q7Z7L7,P14543
Q15466,O43482
Q15003,Q9BTE3
P08700,P78362
O43196,Q9NPG3
Q99661,Q9H6D7
P01308,O75506
P57105,Q9BZE4
Q9UKL3,Q969P5
O60285,Q96QT6
Q9C029,Q96FV9
Q96D31,P23945
Q9H6T3,Q9Y262
P14373,P63027
Q86SQ0,Q5T1R4
O43318,Q96IZ0
Q96A56,P35354
P62487,O75592
Q9BQB6,Q9NZJ0
P16871,P24278
Q9UBN4,P62328
Q9HBH7,Q86XL3
Q03181,Q9NT62
P41743,P52815
P62979,O95571
P10644,P31749
O43734,Q9Y6J9
P28324,Q12778
Q9NR55,Q12996
P68402,O75326
P07954,P15172
Q68DK7,P01583
Q9NVP1,Q6P1N0
Q9BT25,P29320
O43663,Q9NY12
Q02388,P21728
P61244,Q9NVF7
Q6X4U4,Q02241
Q8NDV7,P01308
Q9P2W9,O00124
Q92519,O75179
Q9Y570,Q8NFZ5
Q9UKV8,P13010
Q9NS00,Q3V5L5
P23396,Q99598
Q6AHZ1,O43488
Q9H2S9,P18428
P15880,Q7Z6B0
Q29RF7,P14923
P10451,Q9H0U4
Q9UBE0,Q14145
O43566,P25205
P21817,Q8WTR2
Q9H2X0,P07315
Q9Y2Y1,Q9UBP5
Q9NV70,O75506
P09913,Q9HD42
Q9NRG0,O43597
O43353,P60484
Q9H257,Q86SQ0
Q86X83,Q13619
O75663,Q9Y6D6
O14777,Q01081
P01031,Q6FI81
P24539,Q08AG7
Q8WVB6,Q9UIF7
Q8WUF5,Q02297
Q9HAU4,Q8TD31
O95232,Q86U42
Q15022,Q9C029
Q9NS75,P61619
Q93009,Q13472
Q86Y01,Q9HC52
O75676,O96028
Q9NRA8,P24278
Q14957,O60232
O00220,Q8TF05
P05107,Q8WTR2
Q00403,P46736
Q14168,P23468
P78356,Q07960
Q9P1U1,Q8IVI9
Q5JQC9,Q13127
O43924,P38484
O00548,P41240
P31749,Q96RU3
P22307,Q86UE8
Q6TFL4,Q8NHW3
P14210,Q15744
P18621,Q9UBI1
A8K0Z3,Q8NCM8
O15212,P01588
O95967,Q9UKV8
Q86UE8,Q7L0Q8
P33076,Q9NQZ3
P02774,Q14203
Q9BXW9,Q9P0U4
P13611,Q9UBV8
Q96IF1,P40818
P67809,P68363
O95232,P51825
Q9BQG0,Q8TCX1
Q96A44,Q7Z6Z7
Q15102,Q8N5I2
P31314,Q8IU81
Q5TCZ1,Q9P0K7
Q04756,Q96JM7
O75317,P08754
Q9UPM8,P02786
P40222,P61952
Q9UGJ1,Q8NB12
P61201,P31949
P01563,Q8IX90
Q04656,P27361
P36542,P01583
Q9BXM7,Q9NZC9
Q9C029,P35269
Q9Y2Y1,Q9UQB3
O95571,Q8N5R6
Q9NPF7,P05783
O60884,O60716
Q92625,Q9UIF9
Q9BVP2,P15924
P46734,Q99075
P15976,O95758
Q16667,Q03111
O75955,Q00975
Q14160,P06396
P54136,Q6EEV6
Q86V97,Q96AH0
P42261,Q9GZX6
Q96BY2,Q96CS2
Q9Y6Q6,Q15404
O95405,Q92888
Q02487,P13725
O60506,Q15389
Q8N2W9,P05388
Q9BZL4,Q8TAG9
Q05516,Q6ZUJ8
P81877,Q92889
P31994,Q9BWW4
Q9UHF0,O60762
P22223,Q9NV56
Q9Y6R0,Q9NQZ3
Q05209,O94985
Q8NHG8,Q9H0W8
Q96QH2,Q16644
Q5VWG9,Q07890
O43680,Q9Y2I1
P21675,P36941
P11215,P15502
Q14257,Q8IWL3
O95677,O75439
O14979,Q92777
Q96L91,Q9H4B6
Q9H8V3,O15392
Q9P2B4,Q13432
P09622,Q9BQE4
Q92564,P15090
P22695,Q9Y3T9
Q13470,Q07864
Q9H7D7,Q9Y3Y4
P28336,Q9NRI5
P01106,Q9UBU8
Q9H9G7,O15145
P55010,P23945
Q13153,Q9NVX0
Q7Z6A9,P18054
Q9P0L2,Q86UE8
Q9NYY3,P25103
Q7Z3Z4,Q8TEK3
O75147,Q96H20
Q86X83,Q9BXL7
Q9NRL3,P43686
Q8N729,Q9BPZ3
Q7L5D6,O95163
Q16543,Q58A45
Q16666,Q9UBC2
Q13057,Q14204
Q9P0R6,Q15038
Q9Y345,O00443
P61247,P49959
P62633,Q9P2F5
Q5T5X7,Q13614
P04049,P60891
Q96BD8,Q9Y6I7
O75914,Q9BVI4
P31930,Q8WXH0
Q9UQN3,P20618
P29322,Q96CS4
Q96RU3,Q8WXE9
P35225,Q03431
P02730,O15519
Q7Z412,O75530
P23769,Q13523
P09661,Q86UE8
Q99075,Q86Y91
Q9H9Y6,Q13951
Q9BY77,Q8IXW5
Q13637,Q13029
Q9Y5Q8,Q03014
Q8WVY7,Q8TEU7
O75317,P67870
P07954,Q9UPZ3
Q9UPT6,Q8IY57
P62191,O95163
O43745,Q9UBP0
Q15054,O15516
P78364,P09622
Q12906,Q15109
Q14686,P62736
Q14938,Q8N3V7
P23560,P50213
Q9BQF6,Q93008
P25024,Q9HB21
Q9UI12,Q5VWG9
P18583,Q13509
Q9Y678,Q8WXA9
Q7Z6A9,Q9BVM2
Q15555,O60232
Q15363,Q9UER7
P05787,P32004
Q96BH1,Q9NVI1
Q9H2S9,Q15744
P01563,O43566
Q8N3Y1,P02741
P10588,P07992
O00585,O75969
P49257,P50995
Q9NX70,Q6PI26
P15498,P30988
P49639,P54132
Q9UKT9,P49789
P25063,Q14938
Q15102,Q2T9J0
Q14103,Q9UNN8
P33076,Q15700
P16234,Q52LR7
Q9BPZ7,Q86WV1
Q9UKN8,P14625
O75164,P00918
P24941,O60741
Q96E14,O75717
P21333,Q6PH81
Q5JQC9,Q99835
Q8N5Y2,O60232
Q6PCD5,Q9H832
Q9UI47,Q8NHM5
P78362,O43390
Q5U5X0,Q15788
P14770,O95257
Q15120,Q9UHD1
Q8WWL7,O75840
Q9UBU8,Q4VX76
P05161,Q9H2D6
P83876,P32004
Q6QNY0,P48167
O75800,P22303
Q8NB12,P12980
P14618,P16070
P15153,Q00613
P78395,Q9Y6B2
P54274,Q9UNN8
P49821,P55347
Q99836,O14925
Q8WV41,Q96B97
P10155,Q06455
Q96KJ9,Q8NF91
P22001,P46776
O75164,Q9BWF2
Q92636,Q06830
Q8WZ42,P27361
Q16739,Q2T9J0
Q96CD0,Q92834
P68543,P04080
P02778,Q15109
Q92834,Q9UKV3
Q86SX6,Q16890
Q9Y4Z0,O75056
Q9BY77,Q01105
P21953,Q96T58
Q9Y6W6,Q9UM73
P30260,P84095
Q9H3M7,P09086
Q92973,P34932
Q7Z6E9,P01023
Q8N5H7,P05108
O43143,P46776
P02749,Q9H0M0
Q9BVW5,Q86XK2
Q14686,O43896
Q2QGD7,O00255
Q9BQ52,P28827
Q6ZMQ8,P35611
P55735,Q9UNH7
P02730,Q13432
O76075,Q92636
P61158,Q8TEU7
O00585,Q9BW71
O76075,O75970
P98164,Q9Y6E0
O14613,Q99436
Q9Y2X0,Q00534
P23560,Q9GZR2
P51668,P09382
Q3LFD5,P25189
Q8TDN4,O00255
P11233,Q9BQB6
Q9Y5Q8,P51636
P40123,Q7Z628
Q9Y3C6,O14948
Q9NTI5,P14635
P67870,Q9NR50
P63165,P29474
Q12874,Q92783
O60296,Q9NQC7
Q8N2Q7,Q71U36
P24385,Q9Y4A5
O75161,O15055
P09493,P55735
Q9NZN4,P38606
P07333,P21860
Q9BYW2,Q9H6U6
Q9H0F6,P04066
Q9NPC8,Q15046
Q9NTJ3,Q13501
Q70EL2,P39748
P35659,O75369
P22460,P0C1Z6
O60739,P01040
P61019,Q9P2F5
Q9UIF9,Q9H6U6
Q7Z4H7,P08908
Q13362,O75410
O43491,P61006
Q5SW96,Q12874
Q16667,P28827
P35346,P56817
Q9UHB6,O60504
Q86X29,P38606
P43364,P29376
P52799,Q8WXH0
Q9Y5Q3,Q9Y6B2
Q6ZVD8,P49768
P16871,Q6VAB6
Q08117,O75884
P52597,Q9ULB1
Q9UIF9,Q16633
P13501,Q5T7B8
P16871,Q7Z6M1
Q9BW61,P23582
Q96B26,O15055
O14746,Q14512
Q9UJX4,O15144
O95336,Q96EP0
Q13574,Q96JC9
Q9H161,P11166
P61247,P45984
P43005,Q9UMZ2
Q12972,P25787
Q9UQN3,Q969G3
Q12841,O95613
Q14192,Q9UBS0
P31314,P52435
Q01344,O75367
Q9Y2Y4,P41161
P78371,Q03933
Q86XK2,Q9BYE7
Q86T24,O14979
P29274,Q13061
Q96HR8,P16109
O43593,Q9UHX1
P17152,Q13761
Q13352,Q07002
O15143,P29460
Q15021,Q9UJF2
Q9Y5B0,Q9Y6E0
P57081,Q96AY2
Q04724,P30279
O94966,Q9Y6Q9
Q96L73,Q9BW11
P50613,Q9UMW8
P16871,Q9UKA2
P02654,P49848
Q13107,Q8N7R7
Q9HCG8,Q8IY18
P13569,P08709
Q8NEM0,P50461
P60953,P28340
P04070,Q14112
P56377,P60484
Q99590,P18084
Q6GQQ9,Q13761
Q5XUX1,P49767
P69905,Q9Y2W1
Q9UI14,P62136
Q9Y2V7,O94927
O15068,P61952
Q8WW01,Q96JB2
Q9Y383,Q5VWG9
P51170,Q2QGD7
O15212,Q99075
P17252,Q92530
Q07325,P10809
Q8IUH3,Q9GZU2
O95639,P31350
Q06481,O43379
Q9NZN4,O60216
Q13573,Q86YR5
Q9BRT9,P50616
O00329,P46531
P42261,O75334
Q9P2W9,Q9H257
O00512,P33993
O15297,P56537
P43403,O94973
P27361,Q99719
P47755,Q9HBM1
O75081,P57078
O95819,Q08043
P49257,P51149
P04070,O95714
Q9BPZ7,P14921
Q9UBI6,P26367
P63215,P61970
P19086,Q9UBU7
P40227,Q8WTR2
Q8IWZ8,Q9NPD8
P02647,P84085
O95402,Q9H0U4
O75164,P35269
P41091,Q13332
Q96IF1,P08247
Q14457,O00291
Q9NY93,Q01167
Q9H6Q3,P12272
Q96E09,Q12913
Q9NWT6,P12272
O14924,Q07820
P02768,O60885
Q9NZN5,P50461
P98161,Q14204
Q8IZD9,P10124
O60716,P25685
Q8N531,P51790
P13501,P01892
P08908,Q9NQ55
Q9UM73,P25789
P60880,Q02388
Q9Y6I3,O60716
Q92882,O15068
O75558,P50553
P12235,Q8IYB3
O00622,Q96JB2
P16144,Q9BXH1
P61024,Q00975
P19419,Q8IUH3
Q8WXX7,P21333
Q9NVK5,P41229
Q6PI26,P32780
P60709,P32969
P99999,P08519
Q8N729,Q9HCJ0
P30679,P20023
P46940,Q9P2D0
Q99584,P29083
Q9UBE0,P09486
Q96IT1,P05121
P13671,Q8WVM0
P53396,P09668
Q07352,Q7L9L4
P24522,Q8N4P2
P32121,P61925
P15822,P62913
Q5SW96,Q9UPS6
Q8N196,Q9UGL1
Q96II8,Q53HL2
P07225,O95163
P29460,P17542
Q9UL62,Q16623
Q14393,Q9NVF7
P53999,Q6NUQ1
Q5VTR2,Q9NPF5
P49354,P42345
Q53T94,O43929
Q14790,P08047
P16157,Q9BW11
Q14160,P41091
Q16665,P30305
Q99972,Q15691
