node1,node2
P25963,Q13310
O60927,O75056
Q16514,P51151
Q92968,P10644
Q96SN8,P51636
Q02447,Q6NZY7
Q13156,Q15078
O60894,Q9Y2Q5
Q9HB89,Q9NY12
Q9NQ55,Q9Y2K6
Q9BST9,P31273
Q4G0F5,Q16643
Q92736,Q96M94
Q00526,P17480
O15503,O14924
Q96QK1,Q9GZQ4
P23297,Q14669
O00213,P07315
Q13098,Q9Y2I1
P40306,Q8TEC5
P80098,O95336
P41180,Q5D1E8
P04141,Q16531
Q9Y4R8,Q9BU61
P00568,Q12824
Q96EB6,P26368
O00300,P19544
Q12931,P23634
Q99467,P30988
P61457,Q9NQT5
O60239,Q8IYD8
O14965,Q9HCS4
Q66PJ3,Q06546
O95793,Q9NWS0
Q7Z628,P35346
Q8IVT5,Q96SB8
P48730,Q13507
Q9UQ35,Q16478
Q12840,P00742
P08631,Q12905
Q9NQT8,Q9UK97
Q13107,Q96KJ9
P40616,Q15759
Q5T5C0,P35612
Q15173,Q14011
P08559,Q93008
P40692,P09429
Q08881,P47897
Q9P1U1,O95613
P16471,Q13347
P07204,Q9Y6W6
Q15256,P49257
Q13257,P47874
Q96QB1,Q6NZ67
Q9Y2J0,Q6P2C8
Q9P2J5,P33076
O60239,Q9H2B2
Q8IY57,Q9BQG0
P08908,Q9GZV8
Q93034,P51817
Q6UB99,Q9Y3A3
Q6P0N0,P21728
Q96FI4,O00241
P24386,Q53EL6
O60563,Q13418
P43356,Q9NSC5
P57796,Q13424
O60508,Q96SD1
P55211,P04234
O15350,Q9UBY9
P17661,Q8TAC2
Q9GZS3,Q13362
Q09028,P12235
P68133,Q8TF05
Q8WV41,Q9NRY2
Q14192,Q99547
Q13261,P54829
Q96JZ2,Q09013
P16234,Q96SU4
Q6MZQ0,P61758
Q8IVH2,P15863
Q14596,P17813
Q14005,P05181
P52952,O00303
P43629,O96019
P13984,O75970
P30048,P51531
Q96M61,Q12802
Q9UI10,Q14106
P51946,P27986
O60896,P26717
Q99732,Q6PJG6
P78344,A9UHW6
O75376,Q8N201
P48058,Q71F23
Q969Z4,P38159
P43405,Q12983
Q9Y6I3,Q14957
Q16548,Q96N96
Q12774,Q9UQM7
Q9BT25,P46695
P98155,P01303
Q15836,Q9Y6H5
P62333,Q02930
O14981,Q96S52
P13631,Q9Y6F1
Q8NDX5,Q13347
P47897,Q53HL2
P50402,Q00577
Q9NY61,Q9BQB6
P25490,P51955
P54578,O75410
Q8WXF8,O95295
Q96JM2,P53355
P14210,Q9H832
O00148,O60583
P62805,Q8WVJ9
O43572,Q13011
Q9H5V7,O00167
P51959,Q9BVM2
Q13472,P18887
Q01831,P24864
P50591,P15692
Q9UI95,P43005
O15520,Q9HAP6
Q9BUI4,Q9H410
Q00987,P01375
P49918,Q53GS9
P03372,Q13418
P02765,Q9P2W9
P22301,P67809
Q9Y5N6,O76064
Q14781,Q16533
P41236,Q15046
Q9BXL8,Q9BV36
P13051,P14210
Q9C0C7,O75529
Q9UGP5,Q9NXV2
Q02930,Q9UIF7
P18887,O95977
Q9P0N9,Q01196
Q9NQT5,P42575
Q9BV38,P19404
P46782,Q01196
Q9P2M1,P63241
Q13474,P13569
P29323,Q6ZRS2
P08246,Q96SU4
P57682,Q71SY5
P21579,P56282
Q9Y3F4,Q96EQ8
P30273,P09668
O15525,Q8NC51
Q9H6R0,P29474
Q96KP1,O75369
Q92629,Q9UNP9
Q13356,P55010
P48729,Q9Y2X3
P42766,P10809
Q9Y496,Q13233
Q14683,Q07890
Q5TKA1,O00548
O15198,Q6ZNE5
Q13573,P53567
P05067,Q13595
Q96EZ8,Q92830
P08588,P0CG47
Q5T124,Q07666
Q9BSM1,P09564
P40424,P61225
P56282,Q13501
Q08345,P02743
P62269,Q9NPD3
O95149,Q9BYW2
Q15833,P42224
Q9P1U1,Q92614
O15525,Q495M9
Q8NAV1,Q5JQC9
Q32MZ4,Q9UKJ1
P09651,P51884
P03952,O75865
O75771,Q96KQ4
Q9BZJ0,Q92538
O60921,Q9UNY4
P49643,Q9UM73
Q05066,Q8WWL7
Q99594,P36896
O00330,Q9H4P4
Q5JSH3,Q9Y3D8
Q9BPX3,A7MCY6
O95714,Q9H1A4
Q9BVA0,Q15363
Q13443,O75478
O75533,P22413
P10147,Q8TEP8
P01241,Q9Y264
O96028,Q9BQG0
Q9UJU6,P43628
Q9Y244,O95758
Q8WXF8,Q15019
Q8WWY3,P84243
Q13023,Q13427
Q16637,Q96M94
Q08211,Q96JM3
Q13077,P61587
P08579,Q8N4P2
P83436,P15924
P31943,Q86US8
Q32MZ4,Q9NPP4
P23510,Q9NPJ8
Q9NVU0,P50281
Q5VWX1,P62140
P19388,P61587
Q12788,P17813
Q12852,O14737
Q9Y5X1,O94813
Q92499,P09211
O14796,Q9H4E5
P27361,Q9H6R0
P98082,O15520
P13667,P51114
Q9Y463,Q7KZ85
Q969R2,P15173
P51571,P13805
Q6PGQ7,P04234
Q9P086,Q9Y3C8
O95931,Q5RKV6
P61326,Q86VP6
O15503,Q8WVM7
P22736,P55795
P11532,P01374
O60880,Q15648
P43119,P05771
Q8NI27,O75947
O14746,P46940
Q9Y4A8,Q9UHD2
Q96T88,P08574
P08579,P05771
P54619,P48378
Q9BT67,Q9BZI7
Q13573,P04049
O43257,P16109
Q9UHQ4,Q9UGK8
Q02156,O95721
O14983,O75800
P37088,Q9UNY4
P32302,Q15788
O43680,O14958
Q9HAP6,P49238
P21506,P29992
O95197,Q02388
Q13153,P68402
Q86UP2,Q3LFD5
Q8N8S7,Q92966
O94906,O15144
Q96AX1,Q9NZD4
P07332,Q96F86
O94842,Q9NPH3
Q8N668,Q9HBE1
Q15388,Q06413
Q16667,Q5T7B8
P55060,Q13351
Q8WXI9,Q9UBN4
Q9BPX5,P33991
Q9NWB7,Q8TF42
Q9Y483,Q13637
O60516,Q969H0
Q9BXM7,P35269
O75460,Q9H1K1
P62834,P62495
Q9UJA5,Q9UGL1
P07858,P78345
Q9Y3I1,P50148
Q00535,Q14669
O43251,Q9NWS0
Q96RU7,Q96LR5
Q7Z4G1,Q14296
P05109,Q7LG56
Q02952,Q12815
O75563,Q9Y5N6
Q15642,P50616
Q13469,Q00534
Q9Y217,Q8N7R7
Q02750,P33552
P63279,P08559
P54252,P25705
P51571,Q9H8Y5
O95149,P22692
Q9H8Y5,Q86Y01
Q13671,Q9BXL8
O95475,Q9NV70
Q99471,Q9UHW9
Q14209,Q09472
Q9BXW4,P05783
Q9UPQ9,O43680
O43808,O94782
Q14573,P06401
P30520,P35568
P40222,O75478
O75947,Q9Y343
Q01664,Q9Y2K6
Q86X55,Q92854
P01130,Q07960
Q96KR7,Q8N1F8
Q9NQ48,Q00987
P27037,P10916
P03951,Q9Y2A7
P12277,Q99714
P37231,Q13233
Q13023,Q02241
P35613,O94776
O95835,Q9Y6E0
P25791,P49821
Q99704,P18621
Q5HYK7,Q9UHD1
Q13363,Q7L5Y6
Q8NFD5,P13945
P09874,Q8IYB3
Q6ZMK1,Q13232
Q9UK58,Q96EP0
Q53GS7,Q07890
Q7Z6L1,Q13131
Q9BY67,P61925
O95600,Q9BTE3
Q15008,Q96JM3
P22570,P0CG13
P61328,P01116
P23921,Q01081
Q8N196,P25189
O95190,P03951
Q03113,Q9HCS7
P55209,P26885
Q96NE9,P16278
Q14164,O94776
Q8WWY3,O00186
P43357,Q5T2T1
P16591,O60869
Q9BSV6,Q01105
O15399,P61956
Q13563,P43146
Q9Y2T3,Q8NB12
Q9Y572,Q9H4X1
O60729,Q13489
P63261,Q03431
Q8IZQ1,Q9NVI1
P62875,Q9NV31
P20618,P14555
P42025,Q9ULR0
Q13137,P29274
Q99750,P49789
O60494,Q92529
Q13554,Q5VZL5
P20719,Q8WWW8
Q9Y2K2,P35579
Q9NZW5,P20936
P20783,O15524
P26006,P01236
Q93074,P06748
Q9UMZ2,P20936
Q15276,P36405
Q9Y2I1,P18564
Q9NR50,P13688
Q9BXW4,Q06481
O75446,P48058
P53779,P38606
Q9NZL6,Q8WYR1
P27482,O14727
Q08050,P0C1Z6
Q13888,P62072
Q8TEQ6,Q86W92
P60604,Q6W2J9
P00749,Q96I99
P98170,P07998
P08700,Q16288
P51116,Q9BXK1
Q96QK1,Q92667
P18054,P35637
Q96JB5,P05108
Q99697,Q9UBT6
Q9UJU2,Q68DK7
P51003,P05783
P12956,Q8NFJ9
P01040,Q4VX76
P26651,Q9H251
Q8WX93,Q969G3
Q14151,P15382
Q9BXL8,O95425
P20333,P19419
Q13438,Q13895
Q9UBS5,Q14161
Q9NTX7,P55735
Q9HBI0,Q8WVM0
P07384,Q8IZJ6
P07355,Q12874
Q16587,P35998
Q12800,P15391
O00750,P98177
Q9H9F9,P60604
P03372,Q14241
O43865,P22681
P61204,Q96B67
O95487,Q6ZRS2
Q9H307,Q99689
Q9Y3I1,Q13642
Q9NVP1,P51636
P48061,Q15915
P07225,P14923
Q8IYW5,Q92564
Q9NQL2,P48507
O60610,Q8TCJ0
Q09666,Q9NWV8
Q13705,P26717
Q9UNS1,P05181
Q04771,Q8IU81
Q15306,Q15834
P49675,P48553
Q8WXF8,Q14749
Q8WV41,Q8N8A2
P54646,Q9BY43
P06870,Q14831
Q99814,P55347
Q96BK5,Q03181
P01042,Q9NPA8
P67936,P06702
O00231,P11362
O95352,Q9UKV8
P09488,Q9NQ66
Q9H2X3,Q86SQ9
Q06481,Q86SZ2
Q13555,O76064
P22413,Q96AP0
P54577,O60264
P13501,P61254
P41134,Q07820
Q99750,Q5JSH3
P39019,P02748
O75112,P08949
Q9BVI4,Q9NY12
Q969H6,Q2TAY7
Q15762,Q9Y2R2
O75694,Q66K74
P61020,P27701
Q9HCI7,Q92667
P53803,P22674
Q6PI98,Q9Y4Z0
O15162,Q07890
P01137,Q9H765
Q9UJW9,P61020
Q9UI36,P01584
P07333,Q13557
Q15435,Q9UPT9
Q9UGI0,Q86WV1
Q13402,Q71SY5
Q13888,O75665
Q07866,Q99418
Q8WXI2,Q13761
P01583,Q92793
P05067,Q9NRR4
P09629,P62314
P31321,Q9UPN7
P07711,P08559
P01588,Q9UIB8
P53041,Q14145
Q9Y3Y2,O14730
Q96BH1,P27695
Q9Y5X3,Q96EY7
O14798,O95208
Q9UHW9,Q8TF05
Q9Y6X2,Q9UIF7
P42766,Q6ZRV2
Q15020,P17342
P40926,Q9BWF2
P29474,Q9NXR1
Q9BTV7,P01042
P46109,Q9BXL5
O43734,P15382
Q53HL2,P51809
Q8NEM2,O95373
Q8WYA1,P49763
P50052,P35568
P60228,Q9UNS1
Q16204,P01579
Q9UGP5,Q96DB2
P50613,P55786
O14908,Q86WV1
P07225,Q2MKA7
P08603,Q15375
Q14449,P17542
Q99967,Q7L5Y6
P07942,Q02388
Q53GL0,O94966
P40123,P30281
P40238,P15863
P35580,Q9NXK8
Q7Z406,P02708
Q6WKZ4,Q96HR8
Q7Z4H7,Q99418
O75410,P31949
Q96NB3,Q8TDN4
Q13309,P18146
P11474,Q9BQG0
Q13029,Q96JH7
Q13573,Q14194
P09972,Q86YC2
Q9H410,Q16695
Q7LG56,Q9UPN3
Q9UEW8,Q53ET0
Q9NYB0,Q9Y2V3
Q9NRW7,Q96A56
P27487,Q7L804
Q9UBK5,P23588
P52952,O75509
P40855,Q92499
Q12834,P51668
P02794,P17861
Q16890,P78552
O43196,Q7Z7C8
Q9UK45,Q14397
P61587,P31949
O75592,P41743
O75956,P32856
O95600,Q07812
Q9NYF8,Q9UQE7
Q96EQ8,Q6PD62
O00410,P02708
Q9BZE4,P56192
Q9UKC9,Q8WVM8
O60941,Q8TDX7
O14976,Q9NT62
P28074,Q8WVK2
Q9Y244,O14744
P15173,Q9H015
Q8NB12,P05121
P29459,P05106
O95544,Q9NXR1
P09603,Q01826
Q9Y6I3,P49761
Q9Y2Y1,P06858
Q9NQX5,Q9UQB8
P05388,Q8NA54
P78345,Q9NQP4
O43395,P49796
Q14134,P12272
P51965,Q02223
P51671,Q9UIV1
P36542,Q9UHB4
Q8WXD5,P40429
Q6P2C8,Q86WB0
P15923,Q7Z6M2
Q9UMX0,Q702N8
Q6NXR4,Q96IV0
Q6FIF0,P30679
O60729,O43508
Q96Q27,Q99962
Q8IWZ8,Q9UBP5
Q96KR1,O75489
Q01780,P78314
P12644,Q04912
Q9UJX2,Q9P0U4
P40306,P10646
P55210,P37088
O00555,O94966
P10606,P15941
P28799,Q03518
P45985,P18428
P56270,P02462
Q02790,P38646
O95630,Q9Y2M5
Q6ZTQ3,P49116
Q96PN7,Q9Y283
Q06643,Q7Z6E9
Q14781,Q9H161
Q13884,Q9P0L0
Q6Q0C0,O95336
P55884,Q8NHL6
Q13261,Q9NZM3
Q96RR4,Q7Z6M2
Q9HCI7,P21926
Q13547,Q13501
P63261,P49721
Q99436,Q13478
P27037,P51679
O94921,O75448
Q13177,A9UHW6
P35606,O75688
Q9BUE0,Q9NYY3
Q9NQX5,P98160
Q96I25,Q9Y508
O43815,P08754
Q02535,Q8TD08
Q99471,O75558
P50542,O76041
O14578,Q04912
Q15910,P63272
Q9H8S9,Q8WVB6
Q8TEY7,Q9UM07
Q9HCS7,P01308
O14640,P43699
Q9HAJ7,P48730
P15311,P54253
P27037,P06703
Q6GTX8,Q8WVD3
Q9BSU1,P35250
Q96D46,Q13200
P20042,P18433
Q66LE6,Q9NR55
Q96IY4,Q7L5Y6
P35858,Q99612
P51610,P68032
P43026,O43583
P16152,O00303
P62899,Q53HV7
Q9Y6N9,Q8IWZ6
P29459,Q8N7R7
O43150,Q9Y6N8
O75052,P62820
Q9NY93,P31749
P49796,Q7Z628
O60884,Q15691
P06734,P51843
Q99627,P02743
Q04771,Q5T7B8
P35226,Q6P2E9
Q96D46,Q06546
P18858,P01189
P48645,Q71U36
Q13118,Q14155
P55773,Q13185
O14925,Q14204
Q9Y2V7,P31949
P60033,Q14118
P39748,Q86WT1
Q9Y496,Q96L73
Q8IYF3,Q9GZV5
Q00610,P22692
P58753,P09681
P01106,P10909
O43633,Q7Z4G1
Q9H9E1,P09874
Q8IY63,Q02224
O15198,Q9P032
Q9UM13,P00736
Q495M9,P31751
P16144,P49763
P51170,O43432
P14625,Q9H1R3
P10721,P0DI81
P25791,O95071
Q9NQU5,Q6UB99
Q13118,Q8N6Y0
O60894,P06850
P48059,Q86U70
P11712,P08670
P68431,Q92796
P35241,P51817
P42768,P14780
Q9P2D1,Q14669
Q14008,Q9NQP4
Q16623,Q07325
Q13085,Q9Y343
Q15303,P15813
P27348,Q9NX24
P55081,P57796
Q14344,Q9P2D0
P19544,Q15131
Q9Y5J7,Q9BQ67
O00716,Q07812
Q96CA5,Q9H9G7
P61247,Q9P0U4
Q13542,P42166
P40939,P13569
P41273,P81408
Q9H4I2,Q9ULR0
P19634,Q9NSC2
P08949,Q9BYW2
Q96AY2,P49848
O95801,Q9UIF9
Q9UGJ1,P16278
Q9NVR0,Q9NQ94
P49810,P02647
P42702,Q9C0J8
Q08380,Q8IWY9
P63165,P35556
P81877,Q969T4
Q13576,Q9Y508
Q9C029,Q9Y6A5
P78346,P21728
Q9HAT0,Q9BXF6
Q702N8,Q9P2M7
Q05655,P20248
Q13505,P41273
Q16829,Q9UL33
O95801,P20339
P49207,Q9H7L9
O75909,P53992
P02746,Q15653
P29992,Q9BUZ4
P23467,Q15643
O15116,P35637
O95198,Q9H9E1
Q68E01,Q9UQ88
Q9H7D7,Q15843
Q9NQS7,P40227
Q15853,Q5VV67
Q68CZ6,O43488
Q9UNS2,Q9UK97
P09917,Q8WVM8
Q6PKG0,Q6ZRS2
O15164,Q9ULC4
Q86YV9,Q08752
O94875,P27701
P61764,P08588
P07437,Q9UL46
P46459,P26441
P51451,Q9UHL9
Q5SW79,Q9H9H4
Q969H0,P14770
P16860,P28074
Q9NSC5,P68431
P31323,Q15785
O00253,O60869
Q9Y272,Q5T6S3
P14653,Q14296
Q14721,Q7Z7L7
P84996,P29274
P08758,P26045
O75955,Q14397
Q14994,P02452
Q6QNY0,P43364
P10276,P25774
P08514,P10515
Q08881,Q15834
P18545,Q13191
O15265,P51825
P10109,O75582
P00750,Q15833
Q14191,Q9NVF7
O75683,P07333
Q68CZ1,Q6ICG6
O75446,Q96HN2
Q8WWN9,Q8IUQ4
P47804,P78345
P62879,P54098
P61457,Q7Z460
Q96BH3,P00918
Q14498,Q76N89
Q9NRD1,P61764
Q99547,Q2QGD7
Q6P1M3,Q14566
Q01196,P32239
Q9NRR4,Q9H9G7
O15211,Q8NI36
Q16288,Q02535
P62937,P50553
P62995,Q9H832
Q3KNV8,P43628
Q02763,P15531
Q15323,Q96FJ0
O15318,Q9Y2W1
Q9NUX5,Q14155
Q9UMX1,P55327
O95218,Q8WYJ6
Q15256,Q15120
P49821,Q00688
Q9NS61,P41002
O43592,P37840
Q14344,Q13224
Q9NQU5,Q9H6D7
Q92643,P21817
P26583,Q9UJY5
P60953,P62834
P50148,P16144
Q92956,O15539
P49450,Q9Y376
P24941,Q9UIU6
P28070,O75800
P21741,Q9C0J8
P18545,Q9Y2R2
Q93074,Q6UXL0
Q8NCM8,Q9UBT6
Q9HAU4,P61952
Q99081,Q9Y4B4
O14617,O75676
O60741,Q8TBZ2
P62487,Q96A47
P40238,P35611
Q5VWX1,Q9UQK1
Q9UKV3,Q9Y3Y4
P31947,Q5T7B8
P01303,P11362
P49459,O43390
P24386,Q96AJ9
P68366,P40424
Q13561,Q99666
Q53T94,P46695
Q9BSU1,Q96EZ8
Q99704,Q92574
Q9UGI0,Q9H4H8
P55957,P21817
P26641,Q9BZE9
P11712,P53350
Q92614,Q9Y692
Q96IT1,P62906
Q9P2B2,Q969U6
O14519,O75529
Q16621,Q9UHL9
P46108,Q16890
P21980,P39748
P30990,Q8TF05
Q6UWE0,P35556
Q99832,O60678
Q9BXC9,P10144
Q7Z4H7,Q96CS4
P56159,P51957
Q9ULM6,Q15393
Q9Y265,Q96FW1
Q9H9H4,Q14114
Q9UHV9,Q9H6Q3
Q07889,Q96FJ2
O60674,P57105
Q9UBX5,P02763
Q8IX07,Q9UBF2
O43186,Q13478
P39060,Q96PM5
Q96RU7,Q07820
Q15717,Q9Y2M5
Q14103,O60741
Q96D46,P28328
P62263,Q96II8
Q9HBG7,O75448
Q9Y3Q8,P48730
Q86UP2,P09382
Q15418,Q9H2G4
P49454,Q9BQ95
Q13112,Q8NC51
Q08999,P14921
Q9UGJ0,P02545
P32969,P49750
Q02952,O75326
Q9UHW9,P43250
P08581,O00300
O95460,Q8WXE9
Q6PKG0,Q8TBZ2
Q09028,Q8IXQ6
Q99075,Q8NB91
P25063,P15692
O60645,P01023
Q9UKN8,Q8NI35
Q92974,O75340
Q07021,P09486
Q96DX5,Q6NXR4
P56545,P42263
P59998,Q9H0E2
O60645,O43293
Q96EF6,P40938
Q96L91,Q05639
Q9NRL3,Q9BXH1
Q9NPG3,P25705
P45983,O95319
Q8N3X1,Q9NRD0
Q9Y333,P51959
Q9Y5U5,Q9BY43
Q96CW1,O60237
Q3SYG4,Q9H165
P63279,Q9NRD0
Q9BTE3,Q8N5V2
P17096,Q8WWM7
Q15696,P62834
Q16633,Q7L523
Q8N2Z9,Q8IWU2
Q13952,Q13901
Q15910,O75817
Q9NQ25,Q01860
O96017,P01308
Q07812,O95319
P29622,Q8NI36
Q9NPI6,Q96BH3
P42702,Q8WWW8
Q86UT5,Q13555
O75676,Q02223
P20138,P15918
O75052,Q9NV70
Q96JM7,Q99952
P14316,Q9H2X0
Q04724,Q9UKV8
P51813,P29460
P43235,P35249
Q13492,Q9ULB1
O60907,P55039
Q9UKT5,Q92643
Q01826,Q96BY2
O00267,Q9NS56
O14836,Q9BUZ4
P35221,Q5JQC9
O75410,O15265
P12259,P27695
Q16576,Q9Y265
Q9BT67,P08151
P06213,Q9GZU7
P06870,Q9P0W2
P30990,P11047
Q16829,P62136
P48552,Q13127
P14866,Q13901
P49768,P10636
Q14653,O43427
Q9H4M3,Q9H0E7
Q9NYG5,Q14161
Q01844,Q05086
P30086,Q13002
P29353,Q14957
P30443,Q5VZM2
P50748,O60232
Q9ULM6,Q09666
Q8WWN9,P30542
Q9UJ41,Q86VN1
P62269,Q9NZL6
P42768,Q99996
P09038,P42226
Q96E09,P53611
Q9Y5X3,P26717
Q96D46,Q16828
Q96ST3,Q9Y2X0
Q96QK1,Q00534
Q9Y580,Q969P5
P51692,P57796
Q9Y620,Q9NPF7
P08922,P01834
Q8IW19,P61925
Q15404,Q9NQ29
Q9NY27,Q8N9R8
Q969F2,Q96F44
P62304,Q8N4C6
P40337,O15539
Q9HA65,Q9H4B6
Q9NYF8,Q15645
Q14004,Q96IZ0
Q9HB19,O75056
Q99417,P47874
Q13315,Q9NQT8
Q14116,Q96DE5
O95487,Q03111
O75563,P52701
Q5SW79,Q9Y4E8
Q9H7C4,P07998
P08100,P45984
P34130,Q9UDY2
Q8WU20,P49848
Q9BUI4,Q5TGY3
Q96CW1,Q15915
P20719,Q9Y4A5
P52948,Q86Y82
Q14451,O94829
O95677,Q12972
P42575,P55795
P09681,P55060
P48506,Q9BVM2
P11215,Q3LFD5
O60568,P41002
Q9UBF1,Q13588
Q9H446,O75030
Q9Y679,Q13151
Q7RTV0,O60830
O95644,O43639
Q9H7D7,P30520
O95400,P19404
Q9ULK4,O14802
O00625,Q96BH3
Q9NPD3,Q6ZSG1
P09001,Q92636
P55771,Q96AX1
Q15287,Q9NP71
Q9UPQ9,A8K8P3
Q14149,Q04756
Q9H211,Q9UIG0
O75096,P01579
P49207,P55347
Q92843,Q8IXH7
P32927,P48553
P12755,O60610
O95619,O60830
P24928,Q9UK58
Q969S3,Q9BY67
Q6UB99,P51398
O75643,Q13554
O14508,Q9NYA1
Q13422,O95155
O15457,P78357
O75376,O60488
P43487,Q86YP4
P02778,Q9Y4E8
O43186,Q6GQQ9
P20783,Q9BYE7
O43741,O75807
P01133,Q01105
Q9UJX5,Q8WXH0
O75865,P14635
P68431,O00628
O60256,P23511
P62834,Q8IU81
Q9UNS2,Q9UPS6
Q9Y5V3,P51843
P61024,P60709
P27986,Q9Y2Z4
P12314,Q96B36
Q96CW5,Q7RTV0
O75676,O94817
Q8N668,P12235
Q9HB19,O15111
O94952,Q96MT8
Q969H6,Q8TD08
Q9BWU1,Q9Y244
Q9H8T0,P68402
P17844,P62258
P81133,Q05639
P98161,Q9UPY8
Q6ZRS2,Q8WXH0
Q13474,P16278
Q9H165,P48553
P22223,O15357
O95685,O75461
Q92918,Q6SZW1
P13497,Q9UM07
P06753,P26715
Q14005,O60664
P21781,P23193
Q8NBZ0,Q8TDN4
P16035,Q8IYJ3
Q9BYM8,Q9H0U4
Q96QH2,O43929
P02795,P31942
P60604,Q00534
Q8IZJ4,P01225
Q08881,P17980
Q8WXI2,P09958
P49238,P12270
Q6N021,Q8WYJ6
Q6ZNA4,P55196
O75665,Q9BSL1
Q8IZL8,Q96F07
Q9UK80,Q9P2M7
Q92556,P53805
Q02878,P23193
P13056,O00165
Q14681,Q8TDD1
Q9BSJ2,P53618
P20749,P61962
P16435,P62873
Q16621,Q9H4P4
Q8TEU7,Q8NHL6
Q9HBI1,Q14C86
Q9UGL1,P78348
Q9H0A8,P09913
Q13144,Q9BQB6
P55899,Q96QC0
P62879,Q8TDY2
Q9GZT8,P84085
Q96ES7,Q8WZ74
O43491,A9UHW6
Q66LE6,P11473
Q15466,O15539
Q96QC0,P62328
Q9Y3Y2,Q9H0W8
Q9NR77,Q9BQ95
Q8N5M1,Q12774
O00470,Q96RU3
P61160,Q5D1E8
Q9UBU9,Q96CW5
Q13283,O00255
Q15418,Q5T7B8
O75340,P46976
P25445,Q86VP6
P00505,Q6P1N0
Q9UIQ6,P26885
O95197,P56693
P56962,Q9BYE7
O75335,Q71F23
P26599,Q9HAU4
P31371,O75351
P14136,Q9UK53
Q12841,Q6PH81
Q01094,Q99075
Q9P104,Q13351
P52306,Q02952
O95711,Q9Y275
Q8TB45,Q9UBF8
O95352,O15297
Q08380,Q9NP97
O95273,P20849
P23471,Q5JY77
P10644,Q8IUC6
P16591,P81408
P35579,P63010
Q9Y6R4,P32856
P55209,Q9H9Q2
Q9BPW8,Q9UEU0
O75909,P61006
O14733,Q02548
O00233,Q7Z406
P35555,Q9Y248
Q9P2D1,P02786
Q8WV24,P42166
O15018,Q9NP97
Q9Y6K1,P12755
Q9GZV5,Q96PK6
Q9NVV5,Q9HB89
Q8TES7,Q9UBQ5
Q8TAM1,P07951
Q99963,Q969T9
Q86T24,Q13507
Q13227,Q9UHX1
P48145,Q9Y5K5
P30305,P61968
Q5TKA1,O75531
Q02487,Q8TD08
O75663,Q9NRG0
Q13153,Q9Y535
P04229,Q9NR50
Q9UKW4,Q9Y678
Q9BT25,Q96IF1
Q9HB19,Q92966
Q969Z4,Q9NYY1
Q96CW5,Q9NVP2
O94776,O43264
O95816,P01040
Q96DI7,Q9UBP6
P42858,Q3LFD5
Q9UI10,Q02930
P49006,Q96KQ4
P61073,O75717
Q53HL2,P29376
Q6ZMQ8,P49768
Q9HBI0,Q9H2X0
Q13884,Q8NI27
O14613,Q06265
P98077,Q14657
O43491,O14933
Q04771,Q9NY61
P10619,Q13418
Q7Z6E9,P43250
P07384,P61006
Q9UHB6,Q99836
Q96JB2,Q9Y3M2
P0C2W1,Q9H1J1
O43837,Q8NFH8
P48145,Q1KMD3
Q00688,Q9Y6X3
P49789,P20042
Q5T1C6,O15085
Q15582,P46776
Q16555,P18146
O60921,P30281
Q00536,Q14145
P48436,Q8TAA9
Q96P71,P59780
Q969K4,Q15334
O43150,O75663
P22830,Q8N488
P39687,Q9ULV3
P19235,P23468
O60610,Q9Y5Q9
O15068,P15090
P18077,A9UHW6
O95983,P04406
Q9Y580,O43292
Q9GZY6,O60675
Q8WYK2,Q9NQC3
Q96IY1,P22692
P25103,Q9NYJ8
O43566,Q9ULV8
Q96NY9,P15924
O95967,O14744
P30542,P36873
O95336,Q9NZU7
P78352,Q9Y5R8
Q6P1J9,P35580
P29692,Q9BYG5
P62258,Q9P2M7
P09001,Q01105
Q9H845,P48023
Q16659,P20701
P52948,Q9NV56
Q96PN7,O60508
Q9UK80,O14544
O14981,P51948
Q9Y570,Q86SZ2
Q8TAG9,Q13541
Q16181,Q02224
Q9Y228,P81408
P61812,P28072
P31749,P13804
Q9NPE3,P12277
P35346,O00470
Q9BUB5,P00505
O95273,P61081
P17252,O43164
Q9UJV9,P26373
Q9HBH9,Q06546
Q96MW5,Q9UKJ3
P81877,Q8N3U4
Q96GG9,Q8TDW5
Q15306,Q14565
Q8TEQ6,Q9H160
P23297,P27658
Q9H633,P02760
Q969H6,Q96RK4
O15078,Q96HN2
P05067,Q9H270
Q96CS4,Q00722
O60500,Q15465
P22607,Q13114
O43184,Q9Y279
Q12800,P31314
P62879,Q92973
Q9UNP9,P16278
Q9H165,O95931
Q8WU17,Q9ULC4
O75369,Q8TEL6
O75586,P15976
P27037,P56545
Q9BWC9,P42680
P28074,P49589
P27815,P26885
O75368,P20827
Q9Y6D6,Q99835
Q15853,Q9NS00
P54105,Q96M94
P56945,O95229
Q86VX2,Q13002
O75925,Q5VV67
Q15528,Q96S55
Q8NFH8,Q9UGK8
Q9Y679,P18075
P13693,P51148
Q9GZY6,Q8IU81
Q5JTV8,Q92851
Q9UEW8,Q96A72
P28324,P14210
Q7Z7C8,Q9UKV3
Q9H9C1,Q7L523
Q9XRX5,P98155
P49642,Q15717
O94915,P31152
P43235,Q6IQ32
Q99497,Q16539
Q99967,Q9Y5N6
O43889,P25942
Q29RF7,P35368
Q6SZW1,P00533
P10242,P40818
P18858,Q86WT1
P42768,Q99436
Q15834,P09681
Q9BRK5,Q9Y3C6
Q9H3U1,P39086
Q99489,P51825
P49918,P15863
Q9H9G7,Q9H4L5
